"Name","Round","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.targeted","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","aggregator_args.sentinel_loss_threshold","aggregator_args.algorithm","adversarial_args.target_label","adversarial_args.target_changed_label","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","epoch","trainer/global_step","val_loss_192.168.50.10:46878","val_loss_192.168.50.10:46888","val_loss_192.168.50.10:46898","val_loss_192.168.50.10:46908","val_loss_192.168.50.10:46918","val_loss_192.168.50.10:46928","val_loss_192.168.50.10:46938","val_loss_192.168.50.10:46948","val_loss_192.168.50.10:46958","val_loss_192.168.50.11:46879","val_loss_192.168.50.11:46889","val_loss_192.168.50.11:46899","val_loss_192.168.50.11:46909","val_loss_192.168.50.11:46919","val_loss_192.168.50.11:46929","val_loss_192.168.50.11:46939","val_loss_192.168.50.11:46949","val_loss_192.168.50.11:46959","val_loss_192.168.50.2:46870","val_loss_192.168.50.2:46880","val_loss_192.168.50.2:46890","val_loss_192.168.50.2:46900","val_loss_192.168.50.2:46910","val_loss_192.168.50.2:46920","val_loss_192.168.50.2:46930","val_loss_192.168.50.2:46940","val_loss_192.168.50.2:46950","val_loss_192.168.50.3:46871","val_loss_192.168.50.3:46881","val_loss_192.168.50.3:46891","val_loss_192.168.50.3:46901","val_loss_192.168.50.3:46911","val_loss_192.168.50.3:46921","val_loss_192.168.50.3:46931","val_loss_192.168.50.3:46941","val_loss_192.168.50.3:46951","val_loss_192.168.50.4:46872","val_loss_192.168.50.4:46882","val_loss_192.168.50.4:46892","val_loss_192.168.50.4:46902","val_loss_192.168.50.4:46912","val_loss_192.168.50.4:46922","val_loss_192.168.50.4:46932","val_loss_192.168.50.4:46942","val_loss_192.168.50.4:46952","val_loss_192.168.50.5:46873","val_loss_192.168.50.5:46883","val_loss_192.168.50.5:46893","val_loss_192.168.50.5:46903","val_loss_192.168.50.5:46913","val_loss_192.168.50.5:46923","val_loss_192.168.50.5:46933","val_loss_192.168.50.5:46943","val_loss_192.168.50.5:46953","val_loss_192.168.50.6:46874","val_loss_192.168.50.6:46884","val_loss_192.168.50.6:46894","val_loss_192.168.50.6:46904","val_loss_192.168.50.6:46914","val_loss_192.168.50.6:46924","val_loss_192.168.50.6:46934","val_loss_192.168.50.6:46944","val_loss_192.168.50.6:46954","val_loss_192.168.50.7:46875","val_loss_192.168.50.7:46885","val_loss_192.168.50.7:46895","val_loss_192.168.50.7:46905","val_loss_192.168.50.7:46915","val_loss_192.168.50.7:46925","val_loss_192.168.50.7:46935","val_loss_192.168.50.7:46945","val_loss_192.168.50.7:46955","val_loss_192.168.50.8:46876","val_loss_192.168.50.8:46886","val_loss_192.168.50.8:46896","val_loss_192.168.50.8:46906","val_loss_192.168.50.8:46916","val_loss_192.168.50.8:46926","val_loss_192.168.50.8:46936","val_loss_192.168.50.8:46946","val_loss_192.168.50.8:46956","val_loss_192.168.50.9:46877","val_loss_192.168.50.9:46887","val_loss_192.168.50.9:46897","val_loss_192.168.50.9:46907","val_loss_192.168.50.9:46917","val_loss_192.168.50.9:46927","val_loss_192.168.50.9:46937","val_loss_192.168.50.9:46947","val_loss_192.168.50.9:46957","Global Trust 192.168.50.10:46668","Global Trust 192.168.50.10:46678","Global Trust 192.168.50.10:46688","Global Trust 192.168.50.11:46669","Global Trust 192.168.50.11:46679","Global Trust 192.168.50.11:46689","Global Trust 192.168.50.2:46660","Global Trust 192.168.50.2:46670","Global Trust 192.168.50.2:46680","Global Trust 192.168.50.3:46661","Global Trust 192.168.50.3:46671","Global Trust 192.168.50.3:46681","Global Trust 192.168.50.4:46662","Global Trust 192.168.50.4:46672","Global Trust 192.168.50.4:46682","Global Trust 192.168.50.5:46663","Global Trust 192.168.50.5:46673","Global Trust 192.168.50.5:46683","Global Trust 192.168.50.6:46664","Global Trust 192.168.50.6:46674","Global Trust 192.168.50.6:46684","Global Trust 192.168.50.7:46665","Global Trust 192.168.50.7:46675","Global Trust 192.168.50.7:46685","Global Trust 192.168.50.8:46666","Global Trust 192.168.50.8:46676","Global Trust 192.168.50.8:46686","Global Trust 192.168.50.9:46667","Global Trust 192.168.50.9:46677","Global Trust 192.168.50.9:46687","Models Evaluated"
"participant_7","10","finished","-","janousy","","2023-06-17T10:54:12.000Z","1433","","05x9cnii","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:05.000Z","8c021a40f876","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.946837","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.3247863247863248","0.7776458859443665","0.7430694699287415","2.3364479580341997e+28","0.7689286470413208","0.7776458859443665","0.7965969443321228","0.7867757081985474","0.7942100167274475","0.7965969443321228","0.7366666793823242","0.7350801825523376","2.3856733694513803e+25","0.7716667056083679","0.7366666793823242","0.7351492047309875","0.7407131791114807","0.751384973526001","0.7351492047309875","0.7040476202964783","0.6859742999076843","2.643142646938677e+25","0.7138625383377075","0.7040476202964783","0.7212487459182739","0.72486412525177","0.7369871139526367","0.7212487459182739","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","10","finished","-","janousy","","2023-06-17T10:54:11.000Z","1436","","ub9tmzk4","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:07.000Z","3d7af92f4580","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.546833","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.38144329896907214","0.7437557578086853","0.712152898311615","2.590228877296911e+28","0.7284639477729797","0.7437557578086853","0.7723729014396667","0.7661628723144531","0.7766081094741821","0.7723729014396667","0.6071428656578064","0.5867027044296265","3.350284745946277e+25","0.6299999952316284","0.6071428656578064","0.7287567257881165","0.7341557741165161","0.7449023127555847","0.7287567257881165","0.7256235480308533","0.7161592841148376","2.4761311295342317e+25","0.7437632083892822","0.7256235480308533","0.7501285672187805","0.7520187497138977","0.7601519823074341","0.7501285672187805","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","10","finished","-","janousy","","2023-06-17T10:54:11.000Z","1437","","jcfvnxd1","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:08.000Z","56fc7e73aa22","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1046838","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.375","0.7317794561386108","0.7107901573181152","1.9652629869900831e+28","0.738976776599884","0.7317794561386108","0.7655084729194641","0.764336347579956","0.7808098196983337","0.7655084729194641","0.6288889646530151","0.6232539415359497","3.295767238510836e+25","0.643333375453949","0.6288889646530151","0.7304427623748779","0.7357205748558044","0.7464708685874939","0.7304427623748779","0.6819511651992798","0.6742250919342041","2.3237379650552987e+25","0.7159656286239624","0.6819511651992798","0.7156239748001099","0.7224679589271545","0.7377846837043762","0.7156239748001099","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","10","finished","-","janousy","","2023-06-17T10:54:11.000Z","1437","","ce42asyj","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:08.000Z","46f12c4ffc66","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.746835","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.3584905660377358","0.7469163537025452","0.7148081660270691","3.416898019589174e+28","0.7430580854415894","0.7469163537025452","0.764167845249176","0.7546551823616028","0.7714525461196899","0.764167845249176","0.6899999976158142","0.7055555582046509","6.817051918514595e+24","0.7600000500679016","0.6899999976158142","0.7310126423835754","0.7362126708030701","0.746233344078064","0.7310126423835754","0.7377602458000183","0.721085250377655","1.346872762348688e+25","0.7377315759658813","0.7377602458000183","0.7653380036354065","0.7688431739807129","0.7771817445755005","0.7653380036354065","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-06-17T10:54:11.000Z","1436","","8b6x9y95","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:07.000Z","59c998608a99","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1146839","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.380952380952381","0.765982985496521","0.7370752692222595","1.849961686944338e+28","0.7631543278694153","0.765982985496521","0.7870293855667114","0.7795727849006653","0.7901658415794373","0.7870293855667114","0.8694444894790649","0.8321031928062439","2.364369455304954e+25","0.8550000786781311","0.8694444894790649","0.7853110432624817","0.7775759696960449","0.7927017211914062","0.7853110432624817","0.7698280811309814","0.7303512096405029","3.084128204921768e+25","0.7645040154457092","0.7698280811309814","0.7839409708976746","0.7676044702529907","0.7936172485351562","0.7839409708976746","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","10","finished","-","janousy","","2023-06-17T10:54:11.000Z","1437","","7bq5qq4e","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:08.000Z","2114550e504e","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.646834","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.4326923076923077","0.7461827993392944","0.7071443796157837","2.906454120799256e+28","0.7361071705818176","0.7461827993392944","0.7655917406082153","0.7548582553863525","0.7733361124992371","0.7655917406082153","0.6233333945274353","0.6312698721885681","3.1205307790925256e+25","0.7016667127609253","0.6233333945274353","0.7876724004745483","0.778254508972168","0.7964456677436829","0.7876724004745483","0.7625000476837158","0.7266795039176941","2.9381289125230837e+25","0.758110761642456","0.7625000476837158","0.7918664216995239","0.7778944373130798","0.8031637072563171","0.7918664216995239","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","10","finished","-","janousy","","2023-06-17T10:54:11.000Z","1434","","72jct8nk","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:05.000Z","72ba2e84c343","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.846836","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.37623762376237624","0.7420135736465454","0.7165241837501526","2.3544392298606365e+28","0.7528083324432373","0.7420135736465454","0.7661355137825012","0.7594046592712402","0.775916576385498","0.7661355137825012","0.768333375453949","0.7479365468025208","1.4827091669764134e+25","0.7571429014205933","0.768333375453949","0.7922424674034119","0.7861685156822205","0.8045929074287415","0.7922424674034119","0.7761618494987488","0.7317912578582764","3.5236760697886147e+25","0.743988037109375","0.7761618494987488","0.7806583642959595","0.7621101140975952","0.788124144077301","0.7806583642959595","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","10","finished","-","janousy","","2023-06-17T10:54:11.000Z","1435","","3pkflw7y","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:06.000Z","954ed4d04b31","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.346831","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.4105263157894737","0.7694393396377563","0.7417891621589661","2.0277359996061004e+28","0.7604503631591797","0.7694393396377563","0.7895263433456421","0.785682737827301","0.8085163235664368","0.7895263433456421","0.8071429133415222","0.7174892425537109","1.4342209778414642e+25","0.6833334565162659","0.8071429133415222","0.7913467884063721","0.7816466689109802","0.7994852662086487","0.7913467884063721","0.7787830829620361","0.7445987462997437","2.367634067837399e+25","0.7558069229125977","0.7787830829620361","0.8021751642227173","0.7983402609825134","0.8132151961326599","0.8021751642227173","0","4024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","10","finished","-","janousy","","2023-06-17T10:05:19.000Z","1376","","yj6wvxpb","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S100_R0_salt_20230617_100344","","2023-06-17T17:44:15.000Z","2023-06-17T10:28:15.000Z","82778d2dcc83","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.246810","salt","50","0","100","salt","50","0","100","","FlTrust","3","7","0","0.2967032967032967","0.7829800844192505","0.7581304907798767","2.114229211278072e+28","0.7758961915969849","0.7829800844192505","0.8056944608688354","0.8029104471206665","0.8155086040496826","0.8056944608688354","0.8133333921432495","0.8046031594276428","1.8462735094978449e+25","0.8916667699813843","0.8133333921432495","0.8045743107795715","0.8000890016555786","0.8128683567047119","0.8045743107795715","0.7764947414398193","0.744785487651825","1.9418177286747207e+25","0.7637103796005249","0.7764947414398193","0.8051201105117798","0.7994676232337952","0.8152966499328613","0.8051201105117798","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-06-17T10:04:22.000Z","1435","","wyxe29ek","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S100_R0_salt_20230617_100344","","2023-06-17T17:44:15.000Z","2023-06-17T10:28:17.000Z","946bda33a779","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1146819","salt","50","0","100","salt","50","0","100","","FlTrust","3","7","0","0.34523809523809523","0.7939938902854919","0.7698515057563782","1.8904546808841625e+28","0.7979238033294678","0.7939938902854919","0.804926872253418","0.8024168014526367","0.8130493760108948","0.804926872253418","0.7655556201934814","0.7547186613082886","2.950492612154186e+25","0.7666667699813843","0.7655556201934814","0.7249077558517456","0.7328302264213562","0.7467560768127441","0.7249077558517456","0.7136794924736023","0.6962593793869019","2.7459099193419145e+25","0.7227976322174072","0.7136794924736023","0.7046027183532715","0.7144149541854858","0.732255220413208","0.7046027183532715","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","10","finished","-","janousy","","2023-06-17T10:04:22.000Z","1438","","wcjsjmbx","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S100_R0_salt_20230617_100344","","2023-06-17T17:44:15.000Z","2023-06-17T10:28:20.000Z","c212caa65ee2","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.546813","salt","50","0","100","salt","50","0","100","","FlTrust","3","7","0","0.28865979381443296","0.7666706442832947","0.7385172247886658","2.1272997772293584e+28","0.7586879134178162","0.7666706442832947","0.7869134545326233","0.7840061783790588","0.7913792729377747","0.7869134545326233","0.7369047403335571","0.6825757622718811","2.528985662991428e+25","0.6916666626930237","0.7369047403335571","0.7265892624855042","0.7333348989486694","0.7466148138046265","0.7265892624855042","0.6904286742210388","0.6709898114204407","2.515695706223524e+25","0.6902315616607666","0.6904286742210388","0.7198872566223145","0.7204700708389282","0.7309826016426086","0.7198872566223145","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","10","finished","-","janousy","","2023-06-17T10:04:22.000Z","1436","","r4jbhw9l","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S100_R0_salt_20230617_100344","","2023-06-17T17:44:15.000Z","2023-06-17T10:28:18.000Z","47fa037eb5b8","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.946817","salt","50","0","100","salt","50","0","100","","FlTrust","3","7","0","0.3162393162393162","0.7850037813186646","0.7479405999183655","1.8928047665643624e+28","0.7756618857383728","0.7850037813186646","0.8027744889259338","0.7915807366371155","0.8058682084083557","0.8027744889259338","0.7642858028411865","0.7409090995788574","2.0141423393331156e+25","0.7933333516120911","0.7642858028411865","0.727798581123352","0.7342049479484558","0.747493326663971","0.727798581123352","0.7346360683441162","0.7234518527984619","1.8066773427593264e+25","0.7508069276809692","0.7346360683441162","0.734845757484436","0.7379860281944275","0.7513898611068726","0.734845757484436","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","10","finished","-","janousy","","2023-06-17T10:04:22.000Z","1434","","k2qv2xw9","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S100_R0_salt_20230617_100344","","2023-06-17T17:44:15.000Z","2023-06-17T10:28:16.000Z","d386bcd4109a","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.446812","salt","50","0","100","salt","50","0","100","","FlTrust","3","7","0.001","0.3148148148148148","0.7539286613464355","0.7325595617294312","2.103026105152436e+28","0.7618005275726318","0.7539286613464355","0.788249671459198","0.7800598740577698","0.7944619059562683","0.788249671459198","0.5464286208152771","0.5759707093238831","3.521004289493839e+25","0.64000004529953","0.5464286208152771","0.7251020073890686","0.7299173474311829","0.7409860491752625","0.7251020073890686","0.6917239427566528","0.6731660962104797","2.367797321522451e+25","0.6938955187797546","0.6917239427566528","0.7332256436347961","0.7284984588623047","0.7352352142333984","0.7332256436347961","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","10","finished","-","janousy","","2023-06-17T10:04:22.000Z","1434","","35ysmf1i","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S100_R0_salt_20230617_100344","","2023-06-17T17:44:15.000Z","2023-06-17T10:28:16.000Z","c291b0ed832c","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.846816","salt","50","0","100","salt","50","0","100","","FlTrust","3","7","0.001","0.33663366336633666","0.7496122121810913","0.72776198387146","2.148040410822122e+28","0.7559793591499329","0.7496122121810913","0.7759759426116943","0.7738134264945984","0.7898059487342834","0.7759759426116943","0.8500000834465027","0.8273809552192688","1.0980917860279582e+25","0.8416667580604553","0.8500000834465027","0.8085448145866394","0.8057038187980652","0.819208025932312","0.8085448145866394","0.7930160164833069","0.7705996036529541","1.256689974044685e+25","0.7961156368255615","0.7930160164833069","0.81976318359375","0.8233287930488586","0.835038959980011","0.81976318359375","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
